outcome,recency<0.33q,recency>0.66q,0.33q<=recency<=0.66q,lifetime<0.33q,lifetime>0.66q,0.33q<=lifetime<=0.66q,bigstoreshare<0.33q,bigstoreshare>0.66q,0.33q<=bigstoreshare<=0.66q,sum0<0.33q,sum0>0.66q,0.33q<=sum0<=0.66q,treatment,treat1,treat2,numbasket0,sum0,avgcart<0.33q,avgcart>0.66q,0.33q<=avgcart<=0.66q
True,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,101,29209.23,1,0,0
False,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,15,2946.59,1,0,0
True,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,281,90357.72,1,0,0
True,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,87,72263.68,0,1,0
True,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,160,118855.71,0,1,0
True,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,251,105299.25,0,0,1
True,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,211,97407.68,0,0,1
True,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,207,58445.57,1,0,0
True,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,184,44648.49,1,0,0
True,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,120,41734.45,0,0,1
True,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,47,23589.9,0,0,1
False,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,36,35131.65,0,1,0
True,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,10,6674.65,0,1,0
True,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,18,6640.22,0,0,1
True,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,18,7495.44,0,0,1
True,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,13,9012.77,0,1,0
True,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,721.90002,0,1,0
False,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,24,14579.39,0,1,0
True,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,68,23638.95,0,0,1
False,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,3,556.5,1,0,0
False,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,100,67752.51,0,1,0
False,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,160,68196.9,0,0,1
True,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,101,238404.52,0,1,0
True,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,59,202159.97,0,1,0
True,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,170,147009.21,0,1,0
False,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,9,3558.57,0,0,1
False,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,10,6707.84,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,220,160940.48,0,1,0
True,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,99,32130.0,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,151,86110.35,0,0,1
False,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,62,53624.52,0,1,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,7,5361.83,0,1,0
False,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,2,228.1,1,0,0
False,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,101,37822.87,0,0,1
True,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,182,185741.48,0,1,0
True,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,27,9748.69,0,0,1
True,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,16,3856.35,1,0,0
False,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,22,9129.87,0,0,1
False,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,158.91,1,0,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,294.5,1,0,0
True,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,2,1827.4,0,1,0
True,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,233,103593.98,0,0,1
False,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,266.3,1,0,0
True,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,308,175132.72,0,0,1
True,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,147,91158.67,0,1,0
True,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,61,9039.39,1,0,0
False,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,5,6029.02,0,1,0
True,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,36,44645.19,0,1,0
True,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,5,2139.4,0,0,1
True,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,105,65987.19,0,1,0
True,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,56,14635.82,1,0,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,3,1631.54,0,0,1
True,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,139,29750.99,1,0,0
True,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,152,63709.78,0,0,1
False,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,14,2924.42,1,0,0
True,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,38,18641.47,0,0,1
True,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,192,70112.2,0,0,1
True,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,186,66918.8,0,0,1
True,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,83,35984.3,0,0,1
False,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,10,4509.59,0,0,1
False,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,34,20971.22,0,1,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,69.500002,1,0,0
True,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,60,15204.88,1,0,0
False,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,150,45215.69,1,0,0
True,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,2,2124.96,0,1,0
False,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,34,4598.27,1,0,0
True,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,25,14524.51,0,0,1
False,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,32,9785.48,1,0,0
False,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,45,31951.73,0,1,0
True,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,183,92485.29,0,0,1
False,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,287.6,1,0,0
True,0,0,1,0,0,1,0,1,0,0,0,1,1,0,1,128,16657.65,1,0,0
False,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,2,1255.64,0,1,0
False,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,9,3146.53,0,0,1
True,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,160,68603.44,0,0,1
True,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,229,112056.86,0,0,1
False,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,8,1594.3,1,0,0
True,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,10,3128.83,1,0,0
True,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,267,182246.32,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,115,86192.85,0,1,0
True,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,148,104690.88,0,1,0
True,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,20,5439.01,1,0,0
True,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,76,34118.78,0,0,1
True,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,72,69086.69,0,1,0
True,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,105,84852.58,0,1,0
True,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,85,45669.08,0,0,1
False,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,53,49154.28,0,1,0
False,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,46,19556.92,0,0,1
False,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,2,1682.9,0,1,0
True,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,7,3039.85,0,0,1
True,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,65,100780.15,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,270,270744.89,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,225,164093.78,0,1,0
True,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,13,2947.03,1,0,0
True,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,29,11291.04,0,0,1
True,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,136,56503.19,0,0,1
True,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,49,23897.27,0,0,1
True,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,58,38453.46,0,1,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,754.99999,0,1,0
True,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,66,40471.7,0,1,0
True,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,167,111554.66,0,1,0
False,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,49,16889.65,0,0,1
True,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,154,53335.29,0,0,1
False,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,160,43260.05,1,0,0
False,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,13,11223.15,0,1,0
True,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,29,6556.76,1,0,0
True,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,265,132845.82,0,0,1
True,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,197,174951.85,0,1,0
True,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,89,29588.29,1,0,0
True,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,81,49535.67,0,1,0
True,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,16,6810.7301,0,0,1
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,126,95205.12,0,1,0
True,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,82,91510.0,0,1,0
False,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,42,14163.68,1,0,0
False,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,43,45802.82,0,1,0
False,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,44,18318.88,0,0,1
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,164,156157.3,0,1,0
False,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,22,6909.83,1,0,0
True,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,45,13829.79,1,0,0
True,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,200,67068.52,1,0,0
False,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,44,16493.13,0,0,1
True,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,219,97882.4,0,0,1
False,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,3,314.8,1,0,0
True,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,121,52663.95,0,0,1
True,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,102,39061.69,0,0,1
True,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,46,10286.88,1,0,0
True,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,57,34215.64,0,1,0
True,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,170,51815.37,1,0,0
False,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,2,1185.4,0,0,1
False,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,184,68751.69,0,0,1
True,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,351,165582.72,0,0,1
False,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,2,1971.17,0,1,0
True,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,34,39716.48,0,1,0
True,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,224,140124.49,0,1,0
False,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,18,12109.7,0,1,0
True,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,92,91095.53,0,1,0
False,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,24,8584.48,0,0,1
False,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,10,4980.85,0,0,1
True,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,16,2291.9,1,0,0
False,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,8,4370.73,0,0,1
True,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,12,22352.23,0,1,0
False,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,17,3060.63,1,0,0
False,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,454.06,0,0,1
False,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,33,6893.99,1,0,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,2,2476.91,0,1,0
True,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,194,85934.18,0,0,1
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,179,135708.04,0,1,0
False,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,74,32311.71,0,0,1
True,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,188,55276.47,1,0,0
True,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,237,252857.62,0,1,0
False,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,21,3782.44,1,0,0
False,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,75,21847.33,1,0,0
True,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,74,30579.69,0,0,1
True,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,66,71097.73,0,1,0
False,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,226,134771.3,0,0,1
False,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,100,103467.5,0,1,0
False,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,2,456.5,1,0,0
False,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,76,29848.54,0,0,1
False,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,8,2118.75,1,0,0
True,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,117,61782.21,0,0,1
False,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,8,1857.32,1,0,0
True,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,97,27188.79,1,0,0
True,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,68,39828.71,0,0,1
False,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,6,1131.91,1,0,0
True,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,281,103677.89,0,0,1
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,175,169923.81,0,1,0
False,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,906.03999,0,1,0
False,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,2,380.36,1,0,0
True,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,128,142707.23,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,250,120374.66,0,0,1
False,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,16,12015.44,0,1,0
True,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,123,60587.74,0,0,1
True,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,31,33236.3,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,265,187872.61,0,1,0
True,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,45,32733.22,0,1,0
True,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,24,12842.39,0,0,1
True,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,44,37178.25,0,1,0
True,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,68,37486.76,0,0,1
False,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,10,19107.47,0,1,0
True,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,86,52477.7,0,1,0
True,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,2,385.58,1,0,0
False,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,83,87757.72,0,1,0
True,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,130,48848.14,0,0,1
True,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,108,37395.05,0,0,1
True,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,24,31575.71,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,159,189197.24,0,1,0
False,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,133,42423.1,1,0,0
True,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,49,36142.01,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,108,102900.87,0,1,0
True,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,17,7946.92,0,0,1
True,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,70,35288.42,0,0,1
False,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,21,5497.8,1,0,0
True,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,75,75231.15,0,1,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,14,9526.9201,0,1,0
True,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,37,5032.71,1,0,0
True,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,70,27092.1,0,0,1
True,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,27,3924.76,1,0,0
True,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,88,57999.45,0,1,0
True,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,147,30221.63,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,116,117114.96,0,1,0
True,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,43,13548.6,1,0,0
True,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,35,33326.57,0,1,0
True,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,3,1550.64,0,0,1
True,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,28,7380.4,1,0,0
True,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,5,511.41,1,0,0
False,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,34,25304.37,0,1,0
False,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,16,10726.59,0,1,0
True,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,23,21165.99,0,1,0
True,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,35,9636.75,1,0,0
False,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,80,70415.51,0,1,0
True,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,25,11125.92,0,0,1
True,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,100,108304.74,0,1,0
True,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,173,41843.37,1,0,0
False,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,122.6,1,0,0
True,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,262,113750.59,0,0,1
False,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,5,962.4500199999999,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,93,59224.69,0,1,0
True,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,61,33796.63,0,0,1
True,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,5,3697.86,0,1,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,779.1999900000001,0,1,0
False,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,73,33904.78,0,0,1
True,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,53,30644.15,0,0,1
True,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,38,20625.23,0,0,1
True,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,37,28628.37,0,1,0
True,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,35,6888.22,1,0,0
False,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,11,5294.93,0,0,1
True,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,15,4269.16,1,0,0
False,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,185,67847.49,0,0,1
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,163,256175.46,0,1,0
True,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,119,48265.49,0,0,1
True,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,46,14966.24,1,0,0
True,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,265,129930.74,0,0,1
True,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,22,15181.81,0,1,0
True,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,74,19855.26,1,0,0
False,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,10,4810.35,0,0,1
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,169,82485.28,0,0,1
True,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,130,201330.58,0,1,0
True,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,8,2390.76,1,0,0
True,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,135,40641.79,1,0,0
True,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,100,46417.48,0,0,1
True,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,39,29066.61,0,1,0
True,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,280,125736.64,0,0,1
True,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,155,95747.13,0,1,0
True,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,96,33254.94,0,0,1
False,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,27,14109.52,0,0,1
False,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,91,116985.64,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,113,246518.48,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,126,60180.44,0,0,1
True,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,37,39953.3,0,1,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,5,2494.2,0,0,1
True,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,76,8306.71,1,0,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,4,6133.48,0,1,0
False,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,42,13971.12,1,0,0
False,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,79,28677.56,0,0,1
True,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,143,40424.33,1,0,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,6,4298.48,0,1,0
True,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,39,8306.39,1,0,0
True,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,201,300746.87,0,1,0
True,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,107,44210.31,0,0,1
False,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,47,14516.66,1,0,0
True,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,92,54215.28,0,0,1
True,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,97,42585.17,0,0,1
True,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,65,29198.47,0,0,1
False,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,97.480001,1,0,0
True,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,151,139543.55,0,1,0
True,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,122,70980.22,0,0,1
False,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,39,16325.62,0,0,1
True,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,19,5995.26,1,0,0
True,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,40,52337.75,0,1,0
True,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,250,137307.76,0,0,1
True,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,10,4009.66,0,0,1
False,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,3,3781.13,0,1,0
True,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,128,59068.0,0,0,1
True,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,12,3014.88,1,0,0
False,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,26,18029.23,0,1,0
True,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,51,10774.9,1,0,0
False,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,128,42975.07,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,165,72241.4,0,0,1
True,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,203,51226.82,1,0,0
True,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,34,24002.69,0,1,0
True,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,2,421.82,1,0,0
True,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,24,32316.27,0,1,0
True,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,105,30251.22,1,0,0
True,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,3,1171.58,0,0,1
True,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,310,42003.76,1,0,0
True,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,122,45134.23,0,0,1
False,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,8,3054.5,0,0,1
True,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,41,12650.13,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,378,128571.08,0,0,1
True,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,32,32065.8,0,1,0
False,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,15,4247.87,1,0,0
True,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,90,79358.88,0,1,0
False,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,6,3394.3,0,0,1
True,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,55,29980.95,0,0,1
True,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,137,54087.7,0,0,1
True,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,281,104581.72,0,0,1
True,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,249,246573.35,0,1,0
False,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,53,40221.13,0,1,0
True,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,115,93823.44,0,1,0
True,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,52,29455.76,0,0,1
True,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,38,28062.39,0,1,0
True,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,100,57909.37,0,0,1
True,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,117,23934.51,1,0,0
False,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,7,2597.14,0,0,1
False,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,32,17367.91,0,0,1
True,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,3,1765.51,0,0,1
